Episode 450: steps = 22, reward = -22.0, global_total_steps = 32365
Episode 451: steps = 52, reward = -151.0, global_total_steps = 32417
Episode 452: steps = 31, reward = -229.0, global_total_steps = 32448
Episode 453: steps = 37, reward = -136.0, global_total_steps = 32485
Episode 454: steps = 31, reward = -130.0, global_total_steps = 32516
Episode 455: steps = 113, reward = -1400.0, global_total_steps = 32629
Episode 456: steps = 52, reward = -547.0, global_total_steps = 32681
Episode 457: steps = 22, reward = -22.0, global_total_steps = 32703
Episode 458: steps = 22, reward = -22.0, global_total_steps = 32725
Episode 459: steps = 29, reward = -128.0, global_total_steps = 32754
Episode 460: steps = 124, reward = -1114.0, global_total_steps = 32878
Episode 461: steps = 29, reward = -128.0, global_total_steps = 32907
Episode 462: steps = 88, reward = -484.0, global_total_steps = 32995
Episode 463: steps = 30, reward = -129.0, global_total_steps = 33025
Episode 464: steps = 24, reward = -24.0, global_total_steps = 33049
Episode 465: steps = 26, reward = -125.0, global_total_steps = 33075
Episode 466: steps = 29, reward = -128.0, global_total_steps = 33104
Episode 467: steps = 41, reward = -140.0, global_total_steps = 33145
Episode 468: steps = 91, reward = -487.0, global_total_steps = 33236
Episode 469: steps = 45, reward = -342.0, global_total_steps = 33281
Episode 470: steps = 59, reward = -257.0, global_total_steps = 33340
Episode 471: steps = 24, reward = -24.0, global_total_steps = 33364
Episode 472: steps = 31, reward = -130.0, global_total_steps = 33395
Episode 473: steps = 59, reward = -257.0, global_total_steps = 33454
Episode 474: steps = 22, reward = -22.0, global_total_steps = 33476
Episode 475: steps = 22, reward = -22.0, global_total_steps = 33498
Episode 476: steps = 73, reward = -469.0, global_total_steps = 33571
Episode 477: steps = 24, reward = -24.0, global_total_steps = 33595
Episode 478: steps = 24, reward = -24.0, global_total_steps = 33619
Episode 479: steps = 42, reward = -438.0, global_total_steps = 33661
Episode 480: steps = 24, reward = -24.0, global_total_steps = 33685
Episode 481: steps = 101, reward = -596.0, global_total_steps = 33786
Episode 482: steps = 56, reward = -650.0, global_total_steps = 33842
Episode 483: steps = 24, reward = -24.0, global_total_steps = 33866
Episode 484: steps = 36, reward = -135.0, global_total_steps = 33902
Episode 485: steps = 30, reward = -129.0, global_total_steps = 33932
Episode 486: steps = 24, reward = -24.0, global_total_steps = 33956
Episode 487: steps = 37, reward = -334.0, global_total_steps = 33993
Episode 488: steps = 41, reward = -437.0, global_total_steps = 34034
Episode 489: steps = 69, reward = -564.0, global_total_steps = 34103
Episode 490: steps = 72, reward = -864.0, global_total_steps = 34175
Episode 491: steps = 22, reward = -22.0, global_total_steps = 34197
Episode 492: steps = 35, reward = -134.0, global_total_steps = 34232
Episode 493: steps = 35, reward = -134.0, global_total_steps = 34267
Episode 494: steps = 90, reward = -486.0, global_total_steps = 34357
Episode 495: steps = 61, reward = -358.0, global_total_steps = 34418
Episode 496: steps = 22, reward = -22.0, global_total_steps = 34440
Episode 497: steps = 22, reward = -22.0, global_total_steps = 34462
Episode 498: steps = 73, reward = -469.0, global_total_steps = 34535
Episode 499: steps = 80, reward = -674.0, global_total_steps = 34615
Episode 500: steps = 22, reward = -22.0, global_total_steps = 34637
Episode 501: steps = 40, reward = -238.0, global_total_steps = 34677
Episode 502: steps = 22, reward = -22.0, global_total_steps = 34699
Episode 503: steps = 157, reward = -1741.0, global_total_steps = 34856
Episode 504: steps = 24, reward = -24.0, global_total_steps = 34880
Episode 505: steps = 24, reward = -24.0, global_total_steps = 34904
Episode 506: steps = 23, reward = -122.0, global_total_steps = 34927
Episode 507: steps = 22, reward = -22.0, global_total_steps = 34949
Episode 508: steps = 45, reward = -243.0, global_total_steps = 34994
Episode 509: steps = 64, reward = -460.0, global_total_steps = 35058
Episode 510: steps = 37, reward = -235.0, global_total_steps = 35095
Episode 511: steps = 24, reward = -24.0, global_total_steps = 35119
Episode 512: steps = 37, reward = -136.0, global_total_steps = 35156
Episode 513: steps = 25, reward = -124.0, global_total_steps = 35181
Episode 514: steps = 26, reward = -26.0, global_total_steps = 35207
Episode 515: steps = 43, reward = -142.0, global_total_steps = 35250
Episode 516: steps = 24, reward = -24.0, global_total_steps = 35274
Episode 517: steps = 24, reward = -24.0, global_total_steps = 35298
Episode 518: steps = 62, reward = -458.0, global_total_steps = 35360
Episode 519: steps = 47, reward = -146.0, global_total_steps = 35407
Episode 520: steps = 88, reward = -682.0, global_total_steps = 35495
Episode 521: steps = 30, reward = -129.0, global_total_steps = 35525
Episode 522: steps = 39, reward = -138.0, global_total_steps = 35564
Episode 523: steps = 53, reward = -251.0, global_total_steps = 35617
Episode 524: steps = 56, reward = -353.0, global_total_steps = 35673
Episode 525: steps = 66, reward = -561.0, global_total_steps = 35739
Episode 526: steps = 81, reward = -576.0, global_total_steps = 35820
Episode 527: steps = 26, reward = -26.0, global_total_steps = 35846
Episode 528: steps = 24, reward = -24.0, global_total_steps = 35870
Episode 529: steps = 94, reward = -787.0, global_total_steps = 35964
Episode 530: steps = 25, reward = -25.0, global_total_steps = 35989
Episode 531: steps = 22, reward = -22.0, global_total_steps = 36011
Episode 532: steps = 57, reward = -354.0, global_total_steps = 36068
Episode 533: steps = 72, reward = -567.0, global_total_steps = 36140
Episode 534: steps = 55, reward = -352.0, global_total_steps = 36195
Episode 535: steps = 105, reward = -798.0, global_total_steps = 36300
Episode 536: steps = 74, reward = -371.0, global_total_steps = 36374
Episode 537: steps = 24, reward = -24.0, global_total_steps = 36398
Episode 538: steps = 35, reward = -134.0, global_total_steps = 36433
Episode 539: steps = 27, reward = -126.0, global_total_steps = 36460
Episode 540: steps = 28, reward = -226.0, global_total_steps = 36488
Episode 541: steps = 33, reward = -132.0, global_total_steps = 36521
Episode 542: steps = 77, reward = -572.0, global_total_steps = 36598
Episode 543: steps = 123, reward = -816.0, global_total_steps = 36721
Episode 544: steps = 71, reward = -368.0, global_total_steps = 36792
Episode 545: steps = 24, reward = -24.0, global_total_steps = 36816
Episode 546: steps = 22, reward = -22.0, global_total_steps = 36838
Episode 547: steps = 22, reward = -22.0, global_total_steps = 36860
Episode 548: steps = 22, reward = -22.0, global_total_steps = 36882
Episode 549: steps = 81, reward = -873.0, global_total_steps = 36963
Episode 550: steps = 64, reward = -361.0, global_total_steps = 37027
Episode 551: steps = 22, reward = -22.0, global_total_steps = 37049
Episode 552: steps = 41, reward = -239.0, global_total_steps = 37090
Episode 553: steps = 52, reward = -646.0, global_total_steps = 37142
Episode 554: steps = 108, reward = -801.0, global_total_steps = 37250
Episode 555: steps = 23, reward = -122.0, global_total_steps = 37273
Episode 556: steps = 22, reward = -22.0, global_total_steps = 37295
Episode 557: steps = 36, reward = -234.0, global_total_steps = 37331
Episode 558: steps = 22, reward = -22.0, global_total_steps = 37353
Episode 559: steps = 38, reward = -137.0, global_total_steps = 37391
Episode 560: steps = 24, reward = -24.0, global_total_steps = 37415
Episode 561: steps = 33, reward = -132.0, global_total_steps = 37448
Episode 562: steps = 47, reward = -146.0, global_total_steps = 37495
Episode 563: steps = 91, reward = -487.0, global_total_steps = 37586
Episode 564: steps = 24, reward = -24.0, global_total_steps = 37610
Episode 565: steps = 22, reward = -22.0, global_total_steps = 37632
Episode 566: steps = 106, reward = -898.0, global_total_steps = 37738
Episode 567: steps = 51, reward = -249.0, global_total_steps = 37789
Episode 568: steps = 32, reward = -230.0, global_total_steps = 37821
Episode 569: steps = 41, reward = -140.0, global_total_steps = 37862
Episode 570: steps = 89, reward = -386.0, global_total_steps = 37951
Episode 571: steps = 66, reward = -363.0, global_total_steps = 38017
Episode 572: steps = 30, reward = -228.0, global_total_steps = 38047
Episode 573: steps = 26, reward = -125.0, global_total_steps = 38073
Episode 574: steps = 22, reward = -22.0, global_total_steps = 38095
Episode 575: steps = 77, reward = -671.0, global_total_steps = 38172
Episode 576: steps = 51, reward = -348.0, global_total_steps = 38223
Episode 577: steps = 44, reward = -341.0, global_total_steps = 38267
Episode 578: steps = 22, reward = -22.0, global_total_steps = 38289
Episode 579: steps = 22, reward = -22.0, global_total_steps = 38311
Episode 580: steps = 22, reward = -22.0, global_total_steps = 38333
Episode 581: steps = 54, reward = -450.0, global_total_steps = 38387
Episode 582: steps = 54, reward = -450.0, global_total_steps = 38441
Episode 583: steps = 24, reward = -24.0, global_total_steps = 38465
Episode 584: steps = 79, reward = -673.0, global_total_steps = 38544
Episode 585: steps = 96, reward = -591.0, global_total_steps = 38640
Episode 586: steps = 33, reward = -132.0, global_total_steps = 38673
Episode 587: steps = 22, reward = -22.0, global_total_steps = 38695
Episode 588: steps = 22, reward = -22.0, global_total_steps = 38717
Episode 589: steps = 26, reward = -26.0, global_total_steps = 38743
Episode 590: steps = 37, reward = -136.0, global_total_steps = 38780
Episode 591: steps = 22, reward = -22.0, global_total_steps = 38802
Episode 592: steps = 22, reward = -22.0, global_total_steps = 38824
Episode 593: steps = 63, reward = -360.0, global_total_steps = 38887
Episode 594: steps = 61, reward = -358.0, global_total_steps = 38948
Episode 595: steps = 34, reward = -133.0, global_total_steps = 38982
Episode 596: steps = 36, reward = -234.0, global_total_steps = 39018
Episode 597: steps = 22, reward = -22.0, global_total_steps = 39040
Episode 598: steps = 110, reward = -1001.0, global_total_steps = 39150
Episode 599: steps = 40, reward = -139.0, global_total_steps = 39190
Episode 600: steps = 24, reward = -24.0, global_total_steps = 39214
Episode 601: steps = 42, reward = -141.0, global_total_steps = 39256
Episode 602: steps = 35, reward = -134.0, global_total_steps = 39291
Episode 603: steps = 22, reward = -22.0, global_total_steps = 39313
Episode 604: steps = 22, reward = -22.0, global_total_steps = 39335
Episode 605: steps = 46, reward = -145.0, global_total_steps = 39381
Episode 606: steps = 22, reward = -22.0, global_total_steps = 39403
Episode 607: steps = 44, reward = -242.0, global_total_steps = 39447
Episode 608: steps = 22, reward = -22.0, global_total_steps = 39469
Episode 609: steps = 22, reward = -22.0, global_total_steps = 39491
Episode 610: steps = 24, reward = -24.0, global_total_steps = 39515
Episode 611: steps = 22, reward = -22.0, global_total_steps = 39537
Episode 612: steps = 22, reward = -22.0, global_total_steps = 39559
Episode 613: steps = 79, reward = -772.0, global_total_steps = 39638
Episode 614: steps = 59, reward = -356.0, global_total_steps = 39697
Episode 615: steps = 55, reward = -451.0, global_total_steps = 39752
Episode 616: steps = 31, reward = -229.0, global_total_steps = 39783
Episode 617: steps = 22, reward = -22.0, global_total_steps = 39805
Episode 618: steps = 22, reward = -22.0, global_total_steps = 39827
Episode 619: steps = 47, reward = -245.0, global_total_steps = 39874
Episode 620: steps = 24, reward = -123.0, global_total_steps = 39898
Episode 621: steps = 48, reward = -246.0, global_total_steps = 39946
Episode 622: steps = 22, reward = -22.0, global_total_steps = 39968
Episode 623: steps = 27, reward = -126.0, global_total_steps = 39995
Episode 624: steps = 79, reward = -673.0, global_total_steps = 40074
Episode 625: steps = 22, reward = -22.0, global_total_steps = 40096
Episode 626: steps = 22, reward = -22.0, global_total_steps = 40118
Episode 627: steps = 140, reward = -932.0, global_total_steps = 40258
Episode 628: steps = 35, reward = -134.0, global_total_steps = 40293
Episode 629: steps = 22, reward = -22.0, global_total_steps = 40315
Episode 630: steps = 24, reward = -24.0, global_total_steps = 40339
Episode 631: steps = 46, reward = -343.0, global_total_steps = 40385
Episode 632: steps = 142, reward = -1231.0, global_total_steps = 40527
Episode 633: steps = 27, reward = -126.0, global_total_steps = 40554
Episode 634: steps = 24, reward = -24.0, global_total_steps = 40578
Episode 635: steps = 105, reward = -699.0, global_total_steps = 40683
Episode 636: steps = 39, reward = -237.0, global_total_steps = 40722
Episode 637: steps = 59, reward = -653.0, global_total_steps = 40781
Episode 638: steps = 22, reward = -22.0, global_total_steps = 40803
Episode 639: steps = 27, reward = -126.0, global_total_steps = 40830
Episode 640: steps = 71, reward = -665.0, global_total_steps = 40901
Episode 641: steps = 24, reward = -24.0, global_total_steps = 40925
Episode 642: steps = 24, reward = -123.0, global_total_steps = 40949
Episode 643: steps = 53, reward = -350.0, global_total_steps = 41002
Episode 644: steps = 78, reward = -573.0, global_total_steps = 41080
Episode 645: steps = 24, reward = -24.0, global_total_steps = 41104
